#cluster_id	cluster_type	1to1_type	proteome_count	percentage_at_target_count
OG0001498	shared	true	23	1.00
OG0001499	shared	true	23	1.00
OG0001500	shared	true	23	1.00
OG0001501	shared	true	23	1.00
OG0001502	shared	true	23	1.00
OG0001503	shared	true	23	1.00
OG0001505	shared	true	23	1.00
OG0001506	shared	true	23	1.00
OG0001507	shared	true	23	1.00
OG0001508	shared	true	23	1.00
OG0001509	shared	true	23	1.00
OG0001510	shared	true	23	1.00
OG0001511	shared	true	23	1.00
OG0001513	shared	true	23	1.00
OG0001514	shared	true	23	1.00
OG0001515	shared	true	23	1.00
OG0001516	shared	true	23	1.00
OG0001517	shared	true	23	1.00
OG0001518	shared	true	23	1.00
OG0001519	shared	true	23	1.00
OG0001520	shared	true	23	1.00
OG0001521	shared	true	23	1.00
OG0001522	shared	true	23	1.00
OG0001523	shared	true	23	1.00
OG0001524	shared	true	23	1.00
OG0001525	shared	true	23	1.00
OG0001526	shared	true	23	1.00
OG0001527	shared	true	23	1.00
OG0001528	shared	true	23	1.00
OG0001529	shared	true	23	1.00
OG0001530	shared	true	23	1.00
OG0001531	shared	true	23	1.00
OG0001532	shared	true	23	1.00
OG0001533	shared	true	23	1.00
OG0001534	shared	true	23	1.00
OG0001535	shared	true	23	1.00
OG0001536	shared	true	23	1.00
OG0001537	shared	true	23	1.00
OG0001538	shared	true	23	1.00
OG0001539	shared	true	23	1.00
OG0001540	shared	true	23	1.00
OG0001541	shared	true	23	1.00
OG0001542	shared	true	23	1.00
OG0001543	shared	true	23	1.00
OG0001544	shared	true	23	1.00
OG0001545	shared	true	23	1.00
OG0001546	shared	true	23	1.00
OG0001547	shared	true	23	1.00
OG0001548	shared	true	23	1.00
OG0001549	shared	true	23	1.00
OG0001550	shared	true	23	1.00
OG0001551	shared	true	23	1.00
OG0001552	shared	true	23	1.00
OG0001553	shared	true	23	1.00
OG0001554	shared	true	23	1.00
OG0001555	shared	true	23	1.00
OG0001556	shared	true	23	1.00
OG0001557	shared	true	23	1.00
OG0001558	shared	true	23	1.00
OG0001559	shared	true	23	1.00
OG0001560	shared	true	23	1.00
OG0001561	shared	true	23	1.00
OG0001562	shared	true	23	1.00
OG0001563	shared	true	23	1.00
OG0001564	shared	true	23	1.00
OG0001565	shared	true	23	1.00
OG0001566	shared	true	23	1.00
OG0001567	shared	true	23	1.00
OG0001568	shared	true	23	1.00
