FamilyID	TaxonID	Count	Change	Pvalue
GH55_2	Sporothrix_epigloea_TF4163	3	0	0.606805
GH55_2	Sporothrix_nigrograna_VPRI43755	4	-1	0.634453
GH55_2	Sporothrix_eucalyptigena_CBS139899	8	1	0.00325035
GH55_2	Sporothrix_eucalyptigena_CBS140593	7	0	0.506444
GH55_2	Ophiostoma_novoulmi_H327	4	0	0.823934
GH55_2	Ophiostoma_ips_VPRI43529	3	-1	0.522697
GH55_2	Sporothrix_brunneoviolacea_CBS124561	9	4	0.0773754
GH55_2	Ophiostoma_fasciatum_VPRI43845	4	-1	0.907772
GH55_2	Sporothrix_insectorum_RCEF264	6	1	0.453735
GH55_2	Leptographium_lundbergii_CBS138716	1	-2	0.712155
CBM67	Sporothrix_bragantina_CBS47491	8	4	0.00265054
CBM67	35	4	1	0.153866
CBM67	36	4	0	0.777449
CBM67	32	3	0	0.692661
CBM67	33	3	0	0.61804
CBM67	31	3	0	0.841733
CBM67	38	4	0	0.55452
CBM67	39	4	0	0.659998
CBM67	Sporothrix_humicola_CBS118129	6	0	0.556072
CBM67	40	5	1	0.0912196
CBM67	46	2	0	0.533526
CBM67	47	2	0	0.541781
CBM67	42	6	2	0.0911107
CBM67	44	2	-2	0.00307196
CBM67	Sporothrix_pseudoabietina_VPRI43531	5	0	0.562962
CBM67	Sporothrix_variecibatus_CBS121961	7	2	0.0313319
CBM67	Sporothrix_protearum_CBS116654	0	-4	5.63878e-05
CBM67	Sporothrix_dimorphospora_CBS55374	7	0	0.791421
CBM67	45	2	0	0.62535
CBM67	Sporothrix_mexicana_CBS120341	7	1	0.0804872
CBM67	48	7	3	0.00674396
CBM67	Sporothrix_euskadiensis_VPRI43754	4	-1	0.0951135
CBM67	Sporothrix_pallida_CBS13156	6	0	0.556072
CBM67	41	5	0	0.637795
CBM67	43	6	0	0.586829
CBM67	49	4	0	0.622829
CBM67	Sporothrix_phasma_CBS119721	0	-2	0.0120002
CBM67	56	7	3	0.0461897
CBM67	Sporothrix_schenckii_1099	2	0	0.53016
CBM67	Sporothrix_globosa_CBS120340	3	1	0.0375272
CBM67	Sporothrix_brasiliensis_5110	2	0	0.53016
CBM67	Sporothrix_curviconia_CBS95973	3	-1	0.453872
CBM67	Sporothrix_luriei_CBS93772	0	-2	0.00204056
CBM67	50	4	0	0.643319
CBM67	57	2	-1	0.493735
CBM67	Sporothrix_epigloea_CBS119000	0	0	0.5
CBM67	Sporothrix_epigloea_CBS57363	0	0	0.5
CBM67	55	0	0	0.5
CBM67	Sporothrix_inflata_CBS23968	10	3	0.0207395
CBM67	53	4	0	0.605502
CBM67	Sporothrix_thermara_CBS139747MAG	4	0	0.811148
CBM67	54	0	-4	3.88838e-05
CBM67	Sporothrix_epigloea_TF4163	0	0	0.5
CBM67	Sporothrix_nigrograna_VPRI43755	2	-2	0.227866
CBM67	Sporothrix_eucalyptigena_CBS139899	7	0	0.506444
CBM67	Sporothrix_eucalyptigena_CBS140593	8	1	0.00325035
CBM67	Ophiostoma_novoulmi_H327	2	0	0.738856
CBM67	Ophiostoma_ips_VPRI43529	2	0	0.738856
CBM67	Sporothrix_brunneoviolacea_CBS124561	4	1	0.425405
CBM67	Ophiostoma_fasciatum_VPRI43845	2	-1	0.878095
CBM67	Sporothrix_insectorum_RCEF264	3	0	0.66485
CBM67	Leptographium_lundbergii_CBS138716	2	-1	0.902828
AA4	Sporothrix_bragantina_CBS47491	8	3	0.0296012
AA4	35	4	1	0.153866
AA4	36	4	0	0.777449
AA4	32	3	0	0.692661
AA4	33	3	0	0.61804
AA4	31	3	1	0.232096
AA4	38	4	0	0.55452
AA4	39	4	0	0.659998
AA4	Sporothrix_humicola_CBS118129	4	-1	0.0714981
AA4	40	5	1	0.0912196
AA4	46	3	0	0.549015
AA4	47	3	0	0.56069
AA4	42	5	1	0.211713
AA4	44	3	-1	0.160013
AA4	Sporothrix_pseudoabietina_VPRI43531	5	0	0.562962
AA4	Sporothrix_variecibatus_CBS121961	5	0	0.678059
AA4	Sporothrix_protearum_CBS116654	2	-2	0.0274149
AA4	Sporothrix_dimorphospora_CBS55374	5	0	0.748438
AA4	45	3	0	0.669853
AA4	Sporothrix_mexicana_CBS120341	6	1	0.0673414
AA4	48	5	1	0.168871
AA4	Sporothrix_euskadiensis_VPRI43754	5	0	0.562962
AA4	Sporothrix_pallida_CBS13156	5	0	0.547419
AA4	41	5	0	0.637795
AA4	43	5	0	0.574076
AA4	49	4	0	0.622829
AA4	Sporothrix_phasma_CBS119721	1	-2	0.0282301
AA4	56	7	3	0.0461897
AA4	Sporothrix_schenckii_1099	3	0	0.54421
AA4	Sporothrix_globosa_CBS120340	3	0	0.599014
AA4	Sporothrix_brasiliensis_5110	3	0	0.54421
AA4	Sporothrix_curviconia_CBS95973	6	1	0.284707
AA4	Sporothrix_luriei_CBS93772	3	0	0.635628
AA4	50	4	0	0.643319
AA4	57	3	0	0.811649
AA4	Sporothrix_epigloea_CBS119000	0	-1	0.131547
AA4	Sporothrix_epigloea_CBS57363	1	0	0.540165
AA4	55	1	0	0.555355
AA4	Sporothrix_inflata_CBS23968	5	0	0.748438
AA4	53	5	1	0.0609644
AA4	Sporothrix_thermara_CBS139747MAG	0	-4	0.000615723
AA4	54	1	-3	0.00196194
AA4	Sporothrix_epigloea_TF4163	1	0	0.540165
AA4	Sporothrix_nigrograna_VPRI43755	4	0	0.857165
AA4	Sporothrix_eucalyptigena_CBS139899	8	1	0.00325035
AA4	Sporothrix_eucalyptigena_CBS140593	7	0	0.506444
AA4	Ophiostoma_novoulmi_H327	4	1	0.237454
AA4	Ophiostoma_ips_VPRI43529	1	-2	0.0547878
AA4	Sporothrix_brunneoviolacea_CBS124561	3	0	0.628147
AA4	Ophiostoma_fasciatum_VPRI43845	1	-2	0.293934
AA4	Sporothrix_insectorum_RCEF264	3	0	0.66485
AA4	Leptographium_lundbergii_CBS138716	1	-1	0.870609
